TEST#	TYPE	SIZE	CREATE	FIND-MIN	IN-ORDER
15	AVL	560	112880	488	17310	32670
15	AVL	570	161884	487	13896	31938
15	AVL	580	128240	488	14872	32670
15	AVL	590	231124	1706	14872	33157
15	AVL	600	169442	731	16578	47786
15	AVL	610	122389	488	14872	33645
15	AVL	620	102153	487	15359	34376
15	AVL	630	142868	731	19504	39739
15	AVL	640	105322	731	15603	34864
15	AVL	650	106297	487	16335	35352
15	AVL	660	107761	488	16579	35839
15	AVL	670	127021	487	17066	49491
15	AVL	680	129215	731	16822	37302
15	AVL	690	131165	731	17066	37302
15	AVL	700	114587	488	17066	37302
15	AVL	710	133603	487	17554	38277
15	AVL	720	142381	488	18042	39009
15	AVL	730	143599	488	18041	39252
15	AVL	740	140430	488	21454	39740
15	AVL	750	122388	487	18529	39983
15	AVL	760	143843	732	18773	40959
15	AVL	770	145306	487	18772	42178
15	AVL	780	127752	488	19260	41690
15	AVL	790	152376	488	19748	46079
15	AVL	800	149450	731	20235	43397
15	AVL	810	131896	488	19992	46566
15	AVL	820	151889	487	23161	44129
15	AVL	830	134579	488	20236	48029
15	AVL	840	156277	487	20723	45348
15	AVL	850	158715	488	20723	45835
15	AVL	860	157984	487	20967	46079
15	AVL	870	158959	488	21211	46322
15	AVL	880	161641	488	21455	47541
15	AVL	890	165786	488	21455	51198
15	AVL	900	170661	731	22186	54612
15	AVL	910	250629	731	35595	63876
15	AVL	920	176025	732	22430	49979
15	AVL	930	313529	732	30475	73385
15	AVL	940	174806	487	22917	51443
15	AVL	950	183339	487	23892	56318
15	AVL	960	177975	731	26574	52661
15	AVL	970	208451	731	33644	117025
15	AVL	980	183827	488	24137	54368
15	AVL	990	182851	487	23892	55099
15	AVL	1000	187240	732	24137	54856
15	AVL	1010	185046	487	28525	55587
15	AVL	1020	185777	487	24868	59732
15	AVL	1030	186752	731	25355	57537
15	AVL	1040	197723	487	25355	57294
15	AVL	1050	190897	487	25599	57538
15	AVL	1060	232099	487	27794	59732
15	AVL	1070	179195	488	26331	59975
15	AVL	1080	202112	731	27062	61195
15	AVL	1090	199918	488	27062	61682
15	AVL	1100	201137	732	27063	61438
15	AVL	1110	208694	487	27793	62169
15	AVL	1120	202356	488	27306	61926
15	AVL	1130	208938	732	27306	63388
15	AVL	1140	204306	731	27306	63876
15	AVL	1150	210401	487	28037	64607
15	AVL	1160	223810	732	33889	69483
15	AVL	1170	210401	487	28525	66558
15	AVL	1180	210889	488	28769	65583
15	AVL	1190	240145	488	28769	80211
15	AVL	1200	332302	732	48029	98252
15	AVL	1210	221372	487	29256	67046
15	AVL	1220	220153	731	29500	69240
15	AVL	1230	232587	732	34133	71434
15	AVL	1240	224785	487	29743	69971
15	AVL	1250	283055	731	36814	80455
15	AVL	1260	346443	731	47298	114831
15	AVL	1270	229418	731	34620	78992
15	AVL	1280	232587	487	30963	71190
15	AVL	1290	233075	732	31207	71434
15	AVL	1300	244778	488	31451	71677
15	AVL	1310	249166	731	31694	75334
15	AVL	1320	266476	731	32182	77042
15	AVL	1330	346686	488	32670	97277
15	AVL	1340	305728	731	33157	79235
15	AVL	1350	304753	731	33645	75091
15	AVL	1360	244533	731	33400	77529
15	AVL	1370	294269	488	33888	85087
15	AVL	1380	288905	487	33401	77529
15	AVL	1390	248434	488	33645	119463
15	AVL	1400	264525	487	33644	77285
15	AVL	1410	248922	731	33888	77529
15	AVL	1420	254529	488	34132	82405
15	AVL	1430	252091	488	34620	82405
15	AVL	1440	256480	488	34864	82405
15	AVL	1450	257699	488	35107	83380
15	AVL	1460	265013	488	35595	80698
15	AVL	1470	277203	732	35108	80211
15	AVL	1480	264525	488	36083	80942
15	AVL	1490	264281	731	36082	81917
15	AVL	1500	265500	487	37058	83624
15	AVL	1510	268182	732	36571	83137
15	AVL	1520	300120	487	36814	91913
15	AVL	1530	273546	731	36570	84355
15	AVL	1540	280860	488	37058	84843
15	AVL	1550	272083	487	40227	85818
15	AVL	1560	277447	731	38033	89232
15	AVL	1570	278665	487	38277	86549
15	AVL	1580	292318	487	38033	86794
15	AVL	1590	283786	488	39252	93376
15	AVL	1600	283054	488	39496	88744
15	AVL	1610	299877	488	39984	108492
15	AVL	1620	305240	487	39252	90206
15	AVL	1630	292806	488	39740	89475
15	AVL	1640	285249	732	39496	90451
15	AVL	1650	291100	732	39496	92401
15	AVL	1660	308654	732	39740	90938
15	AVL	1670	308653	731	40227	92401
15	AVL	1680	312554	488	40715	111417
15	AVL	1690	296951	487	41446	95571
15	AVL	1700	298901	488	41446	93376
15	AVL	1710	356682	731	42421	100447
15	AVL	1720	305241	488	41447	95815
15	AVL	1730	377893	732	53149	128728
15	AVL	1740	370091	732	60463	108736
15	AVL	1750	525637	975	62901	139698
15	AVL	1760	339372	732	43153	98252
15	AVL	1770	309873	488	42422	98008
15	AVL	1780	309629	732	44615	99715
15	AVL	1790	316211	488	46323	114343
15	AVL	1800	318405	488	43884	99715
15	AVL	1810	441525	975	67289	181632
15	AVL	1820	886708	2438	78748	161885
15	AVL	1830	536121	732	72897	160422
15	AVL	1840	344492	732	44616	111905
15	AVL	1850	481021	732	45347	127996
15	AVL	1860	356438	732	45835	109954
15	AVL	1870	413001	732	46567	112149
15	AVL	1880	506865	731	65095	153107
15	AVL	1890	500769	731	62169	186752
15	AVL	1900	346199	487	45835	107761
15	AVL	1910	329620	488	45834	106785
15	AVL	1920	349856	488	45591	144087
15	AVL	1930	350099	487	46078	107272
15	AVL	1940	394228	488	47542	126533
15	AVL	1950	358145	488	48029	113856
15	AVL	1960	354244	487	47053	111905
15	AVL	1970	405442	487	47298	110199
15	AVL	1980	566840	732	75579	163347
15	AVL	1990	362533	731	50223	116294
15	AVL	2000	363021	487	48029	112880
15	AVL	2010	358877	731	49491	111661
15	AVL	2020	346443	732	48273	117513
15	AVL	2030	374967	732	48029	113368
15	AVL	2040	390814	731	49492	133848
15	AVL	2050	381550	487	49735	124096
15	AVL	2060	584393	732	72897	158959
15	AVL	2070	524174	975	52661	133360
15	AVL	2080	473219	731	71190	127021
15	AVL	2090	448108	731	68752	158471
15	AVL	2100	379844	732	50223	161884
15	AVL	2110	386182	732	51443	141405
15	AVL	2120	628522	731	68021	168223
15	AVL	2130	458348	731	52661	135310
15	AVL	2140	425435	732	52661	188458
15	AVL	2150	568058	731	77773	181877
15	AVL	2160	400810	488	59731	138967
15	AVL	2170	390327	732	54124	147013
15	AVL	2180	460298	731	53636	129702
15	AVL	2190	393253	488	53393	129946
15	AVL	2200	401542	731	55587	138724
15	AVL	2210	399835	731	53392	134578
15	AVL	2220	405442	731	55099	144574
15	AVL	2230	458592	732	55100	129947
15	AVL	2240	408612	731	57294	141649
15	AVL	2250	406662	488	54368	132141
15	AVL	2260	392034	488	55587	140674
15	AVL	2270	423971	731	55343	134822
15	AVL	2280	411050	488	54611	132628
15	AVL	2290	419096	732	55831	132385
15	AVL	2300	411294	488	54855	131410
15	AVL	2310	413244	488	54855	132385
15	AVL	2320	538315	488	70703	139942
15	AVL	2330	416414	731	56318	139698
15	AVL	2340	413732	731	59731	135554
15	AVL	2350	422509	487	56562	140674
15	AVL	2360	422021	731	57049	134579
15	AVL	2370	419096	487	57049	136041
15	AVL	2380	422753	731	59244	139943
15	AVL	2390	501257	488	58269	142867
15	AVL	2400	433967	731	57537	135554
15	AVL	2410	453228	487	58268	137017
15	AVL	2420	528075	487	59000	139942
15	AVL	2430	430311	731	57293	141893
15	AVL	2440	452497	731	60219	140674
15	AVL	2450	432992	732	60220	142868
15	AVL	2460	435918	731	59244	140918
15	AVL	2470	441526	488	60463	139454
15	AVL	2480	442501	732	59975	141162
15	AVL	2490	444451	488	62414	139698
15	AVL	2500	445670	488	59488	143355
15	AVL	2510	510034	975	60951	178463
15	AVL	2520	462493	732	60219	143843
15	AVL	2530	451765	731	59975	149207
15	AVL	2540	583906	731	68509	161153
15	AVL	2550	470538	732	62170	159690
15	AVL	2560	567815	487	61682	146525
15	AVL	2570	456641	487	61682	148232
15	AVL	2580	499794	487	62901	180413
15	AVL	2590	611455	487	61925	152864
15	AVL	2600	494431	488	63389	164323
15	AVL	2610	470050	488	62169	149450
15	AVL	2620	481753	487	62657	147988
15	AVL	2630	459811	488	64608	146281
15	AVL	2640	483216	488	63876	148719
15	AVL	2650	468831	731	63876	147988
15	AVL	2660	504914	732	65339	162129
15	AVL	2670	495162	488	65339	160665
15	AVL	2680	544898	731	65339	159447
15	AVL	2690	483215	487	66802	157984
15	AVL	2700	495893	488	66071	163347
15	AVL	2710	552455	487	68996	160910
15	AVL	2720	480534	488	66802	157008
15	AVL	2730	477852	488	66071	154814
15	AVL	2740	505402	488	67533	177975
15	AVL	2750	482484	487	66314	154327
15	AVL	2760	485653	487	65827	156521
15	AVL	2770	488823	488	66558	155059
15	AVL	2780	504914	488	67777	155790
15	AVL	2790	491261	488	67290	155302
15	AVL	2800	504426	488	70458	157496
15	AVL	2810	548555	488	67777	156521
15	AVL	2820	496625	732	66558	158715
15	AVL	2830	501257	488	67290	158959
15	AVL	2840	495893	731	68021	158471
15	AVL	2850	507596	975	69484	207719
15	AVL	2860	517104	487	68996	171149
15	AVL	2870	512472	488	69728	199186
15	AVL	2880	501013	487	69727	160909
15	AVL	2890	506377	488	69484	165297
15	AVL	2900	507352	488	69971	161153
15	AVL	2910	531001	731	70215	176269
15	AVL	2920	527344	488	70215	168955
15	AVL	2930	529294	488	70946	161641
15	AVL	2940	534902	732	70947	170174
15	AVL	2950	544166	731	71922	176756
15	AVL	2960	536120	487	70946	165541
15	AVL	2970	519298	488	71190	171637
15	AVL	2980	525149	487	72165	169930
15	AVL	2990	526612	487	72165	165785
15	AVL	3000	550261	732	72897	174562
